date,Tmin,Tmax,vent,pluie
2028-09-08,7.5,12.9,13.1,8.1
2033-07-01,12.4,21.0,21.4,0.6
2030-09-09,9.9,19.5,24.1,6.6
2029-11-13,10.6,20.2,0.0,0.2
2028-05-20,-2.0,45.0,70.0,50.0
2035-05-25,7.8,16.7,22.0,9.2
2029-04-05,5.4,14.2,18.4,3.9
2047-04-07,13.8,23.0,27.9,2.8
2042-04-01,13.9,19.3,16.2,4.2
2040-07-28,14.1,23.0,6.1,0.5
2030-03-08,10.2,18.7,10.0,5.6
2026-06-07,12.6,20.3,19.7,1.0
2023-08-11,6.2,13.7,11.6,2.2
2036-11-03,11.8,17.1,12.4,1.1
2043-08-01,2.0,45.0,75.0,45.0
2046-05-09,9.2,18.8,17.0,3.4
2032-02-18,8.1,16.3,33.1,6.2
2044-10-09,4.9,10.9,12.9,3.2
2043-09-12,4.3,14.0,29.5,2.6
2036-05-11,10.1,16.8,21.6,2.5
2022-07-26,2.0,35.0,80.0,30.0
2027-06-10,11.9,20.3,13.5,5.8
2022-01-03,10.0,18.4,15.6,4.4
2030-09-15,14.1,21.6,5.2,1.8
2022-03-01,11.9,17.8,21.6,1.7
2029-03-02,12.2,17.3,14.7,0.5
2047-12-14,6.2,13.1,0.9,17.8
2036-02-18,13.4,21.2,27.5,0.0
2032-07-24,10.0,18.0,24.5,2.3
2038-06-07,9.3,15.9,27.7,5.4
2047-03-17,8.3,14.2,11.5,8.2
2048-04-24,8.4,13.5,23.7,14.3
2035-01-17,10.3,18.3,29.5,4.1
2030-08-10,11.5,19.4,14.3,1.4
2034-07-20,8.8,16.0,6.7,17.9
2038-12-26,10.7,18.3,26.1,0.2
2032-02-28,10.3,19.9,18.0,10.1
2021-05-16,14.6,19.9,23.6,0.9
2025-08-19,8.6,17.8,28.2,1.3
2041-09-11,7.4,13.5,19.4,2.0
2047-07-29,7.6,16.9,22.8,4.9
2043-05-11,3.0,40.0,70.0,30.0
2028-08-01,0.0,37.0,80.0,40.0
2047-08-03,6.9,16.2,30.3,3.4
2029-07-30,4.8,12.3,16.6,0.1
2032-02-17,7.0,13.3,19.8,4.2
2038-02-11,8.3,15.8,33.3,1.3
2040-04-08,0.0,35.0,75.0,45.0
2045-10-02,4.0,35.0,85.0,40.0
2041-12-08,4.4,11.2,17.4,5.2
2026-12-25,3.4,12.1,22.8,11.3
2041-05-30,6.8,16.6,18.3,2.2
2035-04-22,18.8,28.5,17.6,1.4
2030-04-24,11.5,16.9,31.5,1.1
2043-08-05,6.8,12.9,19.3,11.7
2028-11-02,6.7,12.1,22.5,14.1
2024-07-09,6.0,14.9,18.1,1.8
2041-06-23,15.8,25.4,18.4,4.5
2028-05-09,10.9,20.5,25.8,2.5
2033-09-15,12.4,17.4,18.2,0.1
2030-11-26,7.0,12.9,13.1,4.5
2023-07-17,11.1,18.2,24.8,4.2
2031-08-20,7.3,14.2,26.2,0.3
2036-06-25,7.4,16.3,27.7,4.5
2037-12-19,4.0,45.0,70.0,35.0
2026-03-21,11.3,20.6,21.3,4.1
2043-12-27,12.7,19.6,12.9,1.4
2034-02-16,0.0,45.0,70.0,45.0
2043-05-28,10.0,16.3,7.2,9.2
2031-08-23,3.4,13.1,21.6,1.0
2029-03-16,10.8,19.2,0.0,6.5
2035-01-06,5.3,10.8,10.6,1.9
2043-10-16,14.9,20.1,14.8,2.4
2030-06-08,6.6,16.6,14.8,14.5
2045-09-18,8.7,14.7,11.0,0.5
2046-12-05,9.7,15.6,13.4,9.5
2023-11-08,8.6,17.6,25.0,10.2
2023-10-20,9.9,17.4,12.1,3.4
2022-06-28,14.3,20.2,33.7,0.3
2036-11-21,15.5,24.7,30.1,0.0
2038-04-13,13.6,18.6,5.9,1.6
2044-02-27,10.1,19.3,13.5,1.7
2047-05-17,9.1,15.5,25.2,2.3
2041-12-11,6.8,15.3,12.2,6.0
2022-08-06,11.9,20.5,14.4,0.2
2042-06-21,8.7,14.9,36.7,0.5
2045-01-14,-2.0,45.0,85.0,30.0
2037-02-19,5.4,13.7,21.9,11.6
2024-01-19,11.5,16.6,13.0,0.8
2021-01-04,14.6,20.0,6.3,3.5
2041-08-15,0.0,45.0,85.0,50.0
2043-12-30,12.0,20.2,32.8,0.0
2045-09-11,12.0,21.8,8.8,5.5
2046-12-31,6.4,14.0,23.0,1.9
2033-01-25,8.8,15.0,30.2,5.0
2026-11-11,10.5,18.9,10.9,6.2
2022-03-16,9.8,19.4,37.8,12.8
2036-03-29,2.0,42.0,75.0,30.0
2040-05-26,3.7,11.6,3.4,4.5
2029-05-20,9.0,15.1,16.8,17.4
2024-03-26,10.5,18.2,22.2,2.7
2029-11-26,10.9,19.8,16.8,3.5
2042-05-07,6.0,15.9,22.9,0.9
2043-01-06,9.4,17.0,18.6,0.3
2027-12-07,7.2,14.9,12.9,1.2
2021-03-30,8.4,15.3,23.5,0.4
2031-07-23,9.5,17.3,17.6,15.6
2040-06-14,11.9,17.0,17.2,0.1
2038-07-09,-2.0,35.0,90.0,50.0
2025-10-13,12.9,21.0,5.1,3.1
2026-09-01,12.8,22.2,12.1,0.3
2036-08-21,-2.0,40.0,75.0,45.0
2046-01-12,10.7,15.8,10.1,0.3
2047-11-05,12.5,21.8,19.5,1.2
2027-02-17,8.8,16.0,24.6,0.1
2042-06-05,-2.0,35.0,70.0,50.0
2028-12-13,11.0,18.8,17.5,11.6
2032-02-11,12.9,18.0,12.5,4.8
2033-05-17,7.3,17.3,12.0,2.2
2043-04-15,11.0,19.3,17.5,0.5
2025-12-09,5.5,15.4,12.0,2.4
2037-06-27,11.2,18.0,23.4,8.0
2044-12-27,6.1,13.2,18.1,3.0
2047-02-10,7.6,15.9,24.8,5.1
2033-12-06,10.1,18.8,24.0,5.7
2035-10-14,10.9,19.3,15.3,0.5
2034-01-26,10.1,18.5,29.8,7.0
2034-10-10,6.3,14.5,15.1,3.9
2043-02-01,13.5,20.2,20.8,0.0
2039-09-21,4.7,9.7,23.4,4.7
2022-12-12,10.6,18.8,7.4,0.8
2028-08-03,7.8,12.9,31.0,0.5
2031-02-03,7.4,17.2,28.6,3.8
2022-02-12,9.6,17.7,22.0,2.5
2026-11-23,10.1,16.7,30.4,7.3
2028-10-26,8.5,17.7,19.9,0.3
2033-05-11,7.2,15.4,18.6,5.9
2038-04-25,13.9,19.0,19.0,1.1
2039-12-13,10.8,18.6,10.6,5.2
2047-05-14,4.0,45.0,90.0,45.0
2039-07-11,11.2,18.5,18.4,4.4
2047-05-27,10.8,18.0,36.8,12.0
2024-03-06,2.5,7.7,21.8,6.3
2023-03-05,2.0,37.0,85.0,30.0
2030-06-02,3.0,40.0,80.0,45.0
2039-02-16,2.9,12.2,17.1,10.9
2038-06-04,12.0,19.8,27.9,4.0
2038-12-26,3.0,35.0,70.0,40.0
2041-04-15,2.0,35.0,70.0,30.0
2027-05-07,8.1,15.4,16.0,3.9
2034-10-03,5.2,11.6,14.1,2.7
2030-10-03,3.4,9.2,29.2,3.8
2043-08-19,9.4,18.0,3.4,6.6
2028-05-15,9.3,15.9,33.9,2.8
2029-10-25,12.2,18.9,27.9,0.8
2035-10-11,10.7,18.6,35.8,4.8
2026-02-14,6.7,16.0,19.0,10.9
2028-08-23,8.3,16.1,17.8,5.1
2030-05-05,8.8,14.1,20.2,2.7
2036-07-29,6.2,11.9,28.6,12.4
2038-09-27,9.3,15.7,9.1,2.1
2031-05-07,4.0,42.0,75.0,50.0
2035-08-26,11.8,18.5,24.2,0.2
2040-10-11,19.4,24.4,15.5,2.0
2042-12-16,12.9,19.5,13.3,4.4
2043-05-17,13.8,21.7,20.6,1.8
2025-02-05,16.2,23.7,8.0,2.7
2033-11-07,11.6,17.7,28.4,13.6
2029-01-08,13.0,22.2,9.9,0.9
2021-05-12,10.2,17.4,16.6,0.1
2027-05-30,12.1,19.6,14.8,0.9
2025-07-09,11.7,21.1,27.4,16.5
2029-07-23,12.2,21.3,25.0,0.4
2040-06-01,15.0,21.6,16.8,9.4
2021-04-07,10.9,19.7,18.1,9.4
2023-02-14,11.9,21.4,37.7,2.3
2036-09-26,10.6,20.2,16.8,3.5
2021-11-08,13.3,21.9,12.5,0.1
2036-07-23,7.0,13.3,23.0,1.2
2028-12-19,13.8,22.1,27.9,5.6
2038-11-08,9.0,14.9,22.9,8.1
2022-12-02,8.4,17.5,23.7,3.3
2034-05-17,2.0,45.0,70.0,35.0
2022-04-15,8.3,13.3,17.4,11.7
2032-03-29,3.0,35.0,90.0,50.0
2041-11-04,7.6,13.7,18.7,3.3
2043-04-08,10.8,18.5,19.3,8.4
2045-11-23,6.5,16.3,20.0,0.2
2021-04-30,12.3,22.2,13.0,0.9
2045-04-23,11.7,20.2,1.3,9.8
2030-04-29,2.4,11.8,25.6,0.2
2024-09-12,6.5,16.3,17.7,3.5
2045-03-15,11.8,20.2,5.6,16.5
2037-06-16,9.8,18.2,28.8,2.8
2028-07-25,12.7,20.8,32.3,1.2
2025-03-14,9.6,19.0,23.2,2.2
2021-05-30,-2.0,35.0,80.0,45.0
2036-01-04,11.4,19.7,22.9,3.7
2034-08-15,5.6,12.3,32.7,2.9
2030-05-28,16.8,24.5,25.4,0.5
2042-12-09,9.7,16.0,13.2,14.5
2032-10-25,13.0,22.3,9.9,2.0
2035-01-05,8.2,14.7,15.2,5.8
2028-05-08,11.0,19.2,11.2,10.4
2029-05-24,11.0,17.8,24.1,12.4
2041-05-16,15.3,23.6,1.9,2.5
2022-07-18,9.0,16.2,30.6,1.8
2046-10-25,4.1,12.0,28.5,0.2
2033-07-19,10.0,15.9,16.4,0.7
2043-09-17,12.6,22.4,19.9,0.9
2033-01-05,5.7,11.1,21.0,8.9
2023-08-19,11.9,21.4,14.7,2.9
2044-12-28,6.4,16.0,33.9,12.9
2046-11-17,11.2,20.3,28.5,4.0
2033-04-12,9.9,19.9,7.5,8.9
2041-06-14,11.9,17.8,34.5,5.1
2045-12-14,9.0,18.6,23.7,2.7
2026-07-03,12.8,21.6,26.1,3.3
2031-08-22,11.6,21.4,22.4,0.4
2043-02-11,9.8,18.0,4.7,24.0
2036-02-19,10.0,17.8,16.6,4.1
2026-10-09,11.9,20.6,18.2,5.0
2026-10-26,10.1,18.2,14.5,12.0
2037-04-22,12.6,20.0,21.0,4.2
2024-10-15,8.2,15.1,25.8,6.6
2038-12-18,9.1,15.0,20.8,16.2
2040-03-10,14.0,22.5,28.0,2.9
2021-11-30,8.0,13.1,24.1,7.8
2042-09-24,3.3,10.3,15.1,2.2
2044-08-31,10.6,19.9,21.1,1.1
2046-09-07,10.0,19.4,3.3,0.4
2046-12-17,8.7,16.0,8.3,0.9
2031-08-09,6.7,11.8,14.5,0.7
2033-03-09,8.5,16.2,14.4,1.8
2024-07-08,7.6,17.5,26.5,2.0
2022-03-27,9.8,19.6,6.2,0.8
2028-12-16,8.8,14.6,25.8,3.9
2047-08-02,6.8,13.0,25.0,2.2
2042-08-12,7.0,12.2,15.3,1.7
2037-03-08,11.5,17.2,14.4,11.1
2044-04-21,11.8,18.3,19.8,2.3
2021-10-21,12.5,17.7,11.3,4.2
2030-12-27,10.6,18.1,7.1,3.2
2033-09-09,8.0,13.3,16.1,12.3
2046-01-24,9.1,15.9,12.2,1.2
2046-04-19,6.4,12.6,13.6,0.6
2025-04-28,7.8,13.0,13.4,11.3
2037-05-01,14.1,22.8,18.3,1.7
2039-03-17,10.6,20.5,20.7,5.3
2024-11-09,9.0,17.0,14.2,16.8
2039-10-17,3.0,40.0,80.0,50.0
2040-05-06,7.2,14.4,39.5,4.2
2046-08-14,12.0,18.5,26.0,5.7
2047-02-20,12.0,21.4,27.1,1.8
2023-05-03,8.1,15.1,30.3,1.7
2032-08-16,5.4,11.4,26.9,0.1
2035-12-18,4.1,11.1,2.0,15.5
2033-01-19,13.2,22.5,23.1,2.4
2044-01-22,12.8,21.2,15.5,3.1
2037-05-02,10.4,18.9,23.1,6.0
2025-07-01,-2.0,45.0,70.0,45.0
2044-01-27,12.5,22.0,10.0,0.3
2035-02-12,10.0,17.1,28.6,2.8
2044-12-29,11.7,21.1,15.1,6.1
2033-09-18,14.2,22.1,22.6,5.0
2030-02-12,12.5,21.1,12.4,1.1
2041-11-29,8.9,17.5,9.3,6.9
2043-11-26,12.6,18.7,12.8,0.1
2043-06-29,8.5,17.3,16.9,3.1
2027-03-21,11.0,17.9,11.5,2.1
2048-04-06,6.9,14.4,12.7,24.1
2024-02-24,7.5,14.9,26.1,0.1
2034-09-09,7.5,15.1,12.4,17.1
2033-09-24,9.3,17.4,22.1,1.5
2031-10-13,6.0,13.8,25.6,3.1
2044-10-19,11.6,19.4,18.9,5.7
2030-10-11,9.1,16.4,23.2,5.9
2041-12-07,8.3,18.1,25.5,2.7
2022-05-16,12.8,20.6,28.2,0.8
2044-08-16,11.9,18.6,7.9,7.9
2037-06-12,9.0,15.1,10.8,3.2
2043-06-16,13.7,21.3,32.1,0.4
2043-05-24,12.3,21.3,14.0,16.7
2023-07-22,5.7,11.6,25.6,1.6
2048-01-17,5.9,15.4,27.1,0.6
2030-06-09,2.0,40.0,85.0,40.0
2044-12-05,-2.0,42.0,75.0,30.0
2043-02-04,8.9,14.1,19.6,9.6
2032-02-27,8.7,17.6,21.3,21.9
2045-02-21,10.2,19.9,11.3,10.1
2021-09-17,12.3,19.9,18.1,8.3
2035-07-05,12.1,21.3,20.4,7.2
2021-02-20,11.0,19.5,8.0,7.0
2031-02-23,10.9,18.0,16.7,6.6
2038-01-25,3.0,42.0,90.0,35.0
2039-11-09,5.6,15.2,28.2,6.5
2022-07-31,4.0,40.0,85.0,40.0
2033-05-31,7.4,16.0,23.8,8.0
2040-02-22,12.9,20.2,27.6,2.9
2024-02-22,5.7,12.0,6.6,20.5
2033-01-06,-2.0,37.0,75.0,30.0
2032-01-12,14.8,23.2,21.2,2.8
2043-04-13,11.8,17.7,9.6,0.3
2022-09-17,14.8,22.5,0.0,3.1
2043-01-11,12.4,19.9,10.7,0.7
2040-03-27,11.2,18.2,27.4,2.1
2036-05-17,2.3,9.7,27.5,0.8
2033-08-15,7.5,16.2,16.9,1.1
2023-12-05,8.6,18.1,4.5,10.9
2033-09-13,3.9,9.8,7.9,0.1
2045-11-28,6.3,16.2,17.5,1.9
2041-12-28,6.9,15.9,17.5,1.7
2030-01-13,13.4,20.8,5.2,1.2
2027-06-19,6.9,14.3,19.0,1.8
2035-11-22,11.0,16.6,24.0,2.0
2041-12-09,16.1,21.2,36.8,1.0
2027-09-26,11.4,18.8,9.2,3.5
2044-07-02,11.9,16.9,18.9,1.5
2032-11-05,8.2,15.1,4.8,5.5
2043-08-23,12.4,18.2,24.6,1.2
2046-12-24,8.6,17.2,3.4,5.7
2035-02-10,8.4,14.6,24.0,0.3
2030-12-01,11.1,16.1,22.7,10.7
2045-03-09,12.8,18.5,30.3,6.7
2030-03-04,9.6,18.5,10.5,13.5
2047-11-23,7.6,16.0,29.3,0.8
2037-04-18,2.0,40.0,85.0,35.0
2022-08-06,3.0,40.0,80.0,30.0
2045-01-29,3.0,45.0,85.0,45.0
2038-01-26,9.3,18.9,31.7,4.5
2041-02-13,7.3,16.0,15.7,5.9
2040-01-21,2.0,42.0,70.0,45.0
2023-04-01,-2.0,37.0,85.0,45.0
2046-03-05,7.0,14.6,17.9,5.0
2026-09-17,6.3,14.0,15.6,0.7
2029-07-16,13.1,19.4,18.7,1.0
2029-10-21,15.3,21.2,13.0,0.4
2028-03-12,12.1,21.0,9.0,11.1
2027-01-25,10.8,18.1,29.5,0.4
2026-01-10,11.1,18.7,23.1,6.9
2040-12-26,13.4,19.7,13.4,3.5
2043-02-18,12.3,20.1,38.9,0.1
2036-05-31,11.1,20.9,21.0,3.3
2029-06-22,7.4,15.2,20.3,0.7
2041-11-07,6.8,12.9,21.6,2.8
2045-05-25,7.4,15.2,26.1,1.2
2032-03-18,13.7,19.6,21.4,0.5
2025-07-14,9.1,17.0,18.9,0.9
2023-06-15,11.9,19.7,26.2,6.2
2035-03-31,10.4,15.7,29.4,4.7
2028-03-14,8.6,14.7,21.2,1.2
2023-02-05,7.9,15.5,25.4,6.8
2032-03-16,9.7,15.0,23.8,12.7
2030-11-30,5.9,11.1,16.3,2.2
2035-06-01,13.6,21.4,24.6,1.9
2022-04-07,10.1,16.1,19.4,4.8
2032-09-05,11.5,16.7,25.0,13.3
2035-02-03,9.6,17.7,17.8,21.0
2036-10-19,15.7,22.9,21.6,1.1
2032-09-11,8.4,16.0,10.9,1.5
2025-08-31,13.3,21.9,20.4,4.3
2034-11-25,10.1,16.9,16.5,8.2
2031-08-26,12.5,20.2,15.2,0.5
2026-12-09,9.3,16.4,21.0,9.3
2029-05-22,8.4,17.3,25.3,3.4
2026-03-12,9.2,16.5,14.8,8.4
2047-12-19,7.5,14.3,13.6,0.9
2022-07-20,8.8,13.9,18.0,2.8
2045-09-03,6.1,11.4,29.2,3.7
2043-07-10,8.6,18.2,19.1,16.8
2045-11-04,2.0,42.0,90.0,35.0
2031-07-20,13.9,19.8,19.4,2.0
2028-07-05,10.1,18.9,18.2,7.8
2035-09-29,12.5,21.6,14.0,0.0
2045-01-09,14.3,22.8,4.1,0.9
2041-12-16,13.3,20.2,20.7,1.2
2036-01-27,8.5,14.4,30.4,0.7
2048-05-13,13.6,22.3,10.0,3.4
2021-06-19,7.7,14.7,29.1,0.7
2033-08-25,9.7,15.8,22.0,0.7
2030-06-18,16.2,23.0,17.3,4.6
2045-10-14,9.8,17.5,22.6,4.8
2044-11-16,9.1,16.7,24.3,6.8
2040-10-24,9.2,14.7,19.7,0.5
2040-12-15,12.6,21.5,0.0,0.2
2036-10-05,11.7,17.8,14.2,6.2
2042-03-15,11.8,20.4,17.6,3.2
2024-10-05,5.2,10.9,35.8,6.5
2030-07-01,8.6,15.8,28.9,7.3
2039-03-07,9.9,15.7,18.5,8.8
2033-09-20,3.0,35.0,90.0,40.0
2043-05-29,10.4,18.5,17.6,3.7
2026-11-28,0.0,35.0,80.0,50.0
2035-03-11,0.0,45.0,90.0,50.0
2042-01-21,11.2,18.3,5.5,0.7
2031-04-14,4.1,12.7,27.2,3.8
2042-02-13,11.0,17.5,21.4,2.3
2021-11-18,11.8,16.9,20.6,0.3
2035-01-16,10.4,17.7,25.9,1.9
2022-03-03,7.1,16.6,19.4,1.6
2033-07-05,14.4,20.4,11.7,0.6
2022-03-04,12.1,22.0,14.1,1.9
2039-05-09,3.3,8.5,31.0,0.8
2034-01-07,8.4,14.9,31.2,11.4
2038-02-04,12.8,20.6,22.3,4.1
2025-02-25,14.5,22.3,27.5,0.8
2032-05-19,11.6,19.1,26.9,7.3
2038-06-06,15.4,22.0,28.4,6.0
2036-12-09,10.8,18.1,24.6,6.1
2039-01-30,11.3,21.2,26.6,0.0
2034-07-29,13.2,20.5,18.9,1.0
2021-03-22,9.3,15.2,26.3,30.0
2029-01-09,12.6,21.3,10.7,0.4
2027-05-15,12.0,19.0,18.2,4.5
2032-10-02,5.5,13.6,12.5,5.4
2032-11-12,10.6,19.0,13.4,12.7
2039-06-17,8.8,15.5,22.8,5.3
2024-06-04,11.0,20.6,12.5,4.4
2021-12-02,9.6,16.4,24.1,2.9
2026-02-27,8.2,13.9,19.0,0.7
2042-11-22,16.6,23.2,17.1,0.3
2027-08-04,6.1,15.8,26.4,2.0
2030-08-31,6.8,12.1,9.5,8.1
2029-03-18,11.0,18.7,27.9,4.7
2027-07-06,6.0,13.9,5.0,4.3
2030-12-15,10.8,17.5,29.6,2.4
2036-04-09,10.6,18.9,19.3,6.5
2043-11-10,11.8,19.9,21.3,1.8
2035-02-25,7.7,13.0,23.0,5.7
2043-05-06,9.6,17.5,29.1,3.8
2031-01-05,10.0,19.6,19.2,4.1
2040-08-18,10.1,17.1,29.4,1.9
2045-01-10,5.9,13.5,12.9,6.9
2038-10-24,9.2,16.5,25.8,0.3
2044-10-04,2.0,42.0,85.0,40.0
2024-11-14,16.5,25.5,15.5,2.9
2021-02-01,15.6,21.2,14.0,2.1
2041-05-19,12.4,21.5,33.6,1.8
2038-01-17,9.0,16.7,26.7,1.0
2042-03-20,12.2,21.2,30.9,0.0
2035-05-09,-2.0,45.0,75.0,35.0
2035-05-27,16.1,21.3,23.3,1.0
2034-12-01,10.3,18.9,12.8,1.8
2046-03-14,9.2,17.6,28.6,0.9
2024-09-05,-2.0,40.0,90.0,50.0
2044-02-11,14.2,21.9,17.7,0.0
2036-12-31,3.6,10.9,16.3,0.4
2047-05-18,7.9,16.9,18.3,1.5
2022-01-09,12.9,21.1,25.4,0.2
2041-11-23,7.4,12.8,39.9,4.8
2046-11-09,10.2,19.9,17.2,2.6
2030-07-02,9.3,17.5,19.5,6.3
2033-09-08,3.0,35.0,80.0,50.0
2034-11-15,10.1,18.4,37.0,1.5
2032-05-28,12.4,21.6,20.2,2.1
2046-04-16,11.6,20.1,17.0,7.0
2030-01-30,9.8,17.5,24.6,5.4
2038-05-18,8.7,13.8,23.8,1.6
2046-07-09,8.7,15.8,25.2,1.5
2046-02-16,8.4,17.7,9.8,0.5
2033-02-01,10.6,16.1,14.4,2.4
2041-09-09,13.9,22.2,16.5,2.6
2036-07-17,10.5,18.1,23.7,1.7
2047-03-03,12.2,21.0,13.4,0.1
2034-10-15,17.2,26.1,28.4,0.5
2038-11-24,7.1,14.3,8.3,7.1
2046-04-02,12.8,22.6,18.1,0.2
2036-06-20,12.8,22.8,12.5,5.2
2021-11-12,10.1,19.7,17.7,0.4
2031-09-27,10.7,17.5,24.0,0.9
2025-07-28,11.6,21.6,23.6,3.6
2036-01-26,5.9,15.5,8.9,7.5
2044-08-02,10.0,18.0,33.2,2.2
2027-08-03,14.0,19.2,18.1,0.3
2039-02-26,5.3,11.9,10.6,15.9
2042-04-13,9.1,15.1,31.6,0.8
2041-05-18,10.3,19.9,26.7,22.2
2024-11-07,5.7,11.5,24.4,2.8
2031-05-27,7.0,14.4,17.4,2.3
2047-03-02,5.6,12.3,24.5,6.1
2028-08-05,2.0,42.0,80.0,50.0
2029-04-14,8.8,14.3,27.6,4.1
2028-02-25,6.6,16.4,18.7,1.4
2038-10-17,9.8,14.9,24.2,1.0
2043-04-20,13.3,18.3,16.9,1.7
2039-11-13,13.0,21.8,8.8,1.1
2029-08-06,9.2,18.3,24.8,1.2
2047-05-03,13.1,22.2,24.8,1.5
2031-10-25,6.2,12.8,28.1,1.1
2029-12-29,5.3,12.0,14.5,8.9
2044-08-26,11.5,17.1,17.9,7.7
2025-09-16,3.0,42.0,90.0,50.0
2038-09-13,6.4,13.3,19.6,3.3
2025-08-20,12.6,22.4,16.3,0.2
2034-04-05,12.1,17.8,22.2,0.2
2026-05-07,7.3,16.7,27.7,4.0
2043-03-04,13.5,19.7,22.4,0.3
2022-12-15,11.2,17.0,9.6,6.9
2025-04-29,7.6,16.3,5.1,0.4
2023-07-27,12.1,17.9,19.6,4.0
2029-03-15,10.2,17.1,10.1,0.1
2023-12-24,10.7,18.6,14.9,4.1
2027-06-16,10.4,19.8,28.0,0.8
2036-01-14,13.1,22.0,35.2,0.5
2029-04-20,8.0,15.5,12.1,1.7
2043-10-21,10.2,19.3,19.3,0.0
2044-11-04,14.2,20.3,21.1,0.7
2031-11-16,6.7,15.8,15.3,2.6
2029-04-16,11.3,18.9,30.8,5.2
2023-06-01,8.4,13.9,26.6,1.7
2034-01-08,10.9,20.8,27.6,3.1
2038-04-10,9.8,18.0,30.8,10.5
2040-04-29,15.9,21.5,16.5,3.8
2047-11-07,10.5,19.6,17.2,16.7
2026-09-21,0.0,40.0,70.0,35.0
2045-03-23,3.0,37.0,70.0,35.0
2038-08-14,10.4,18.4,15.6,28.5
2031-10-07,14.6,23.5,11.0,0.2
2032-09-09,12.8,19.1,2.3,12.4
2046-08-08,11.0,20.8,11.1,5.3
2029-04-01,6.1,15.2,12.5,7.0
2036-04-12,15.7,21.3,22.6,1.5
2022-06-17,9.8,14.8,23.5,20.0
2035-10-12,12.2,21.0,33.3,0.4
2039-03-14,11.7,18.6,21.6,11.5
2028-06-07,11.1,16.2,19.6,13.2
2045-01-11,9.0,16.5,5.4,4.3
2033-01-21,11.0,18.8,12.6,8.3
2028-03-16,11.4,18.4,4.0,0.1
2025-09-07,13.3,19.8,30.2,5.0
2039-06-22,7.1,14.8,32.6,4.6
2042-12-06,13.1,18.7,10.6,2.9
2025-11-21,5.6,15.5,15.6,10.7
2032-02-05,11.4,18.0,0.6,5.7
2023-08-17,11.7,19.2,11.4,2.7
2029-04-11,8.8,14.7,13.1,4.9
2029-03-04,5.0,13.9,9.9,0.6
2023-01-04,4.9,13.2,21.7,0.5
2045-04-27,12.9,20.7,24.5,2.2
2039-12-01,7.4,15.2,18.8,14.4
2038-09-04,7.0,16.9,17.4,3.1
2034-07-10,12.9,18.3,25.8,0.9
2030-02-17,14.2,21.6,15.9,4.0
2046-09-18,14.5,22.5,28.0,0.4
2031-10-31,8.2,17.7,18.8,4.7
2044-06-08,13.5,19.1,24.3,0.2
2029-06-05,11.7,20.6,14.2,0.2
2024-04-08,11.0,17.4,21.5,5.3
2037-06-16,0.0,42.0,85.0,50.0
2022-06-27,11.6,20.0,20.6,0.2
2045-10-09,0.0,40.0,80.0,45.0
2043-05-30,10.2,15.4,18.9,7.4
2041-09-16,12.6,19.3,13.2,0.5
2034-04-23,8.6,18.0,20.5,1.5
2026-10-29,13.3,22.5,22.4,0.1
2035-02-09,11.6,20.6,24.6,3.8
2038-10-28,2.0,45.0,70.0,35.0
2034-06-26,11.3,17.5,16.9,2.2
2032-05-12,10.7,16.0,26.7,5.5
2039-07-18,0.0,45.0,85.0,40.0
2040-06-19,11.1,18.7,21.2,4.5
2047-01-30,7.5,13.9,25.8,1.5
2033-06-08,15.8,25.0,29.8,1.6
2043-05-20,3.0,35.0,70.0,35.0
2039-11-10,15.4,22.9,27.0,8.4
2031-02-16,12.8,21.1,11.4,1.5
2035-12-24,14.5,20.7,5.3,3.3
2028-10-17,8.2,15.6,24.5,0.7
2036-08-02,11.0,16.1,17.8,8.0
2032-03-26,14.1,23.3,27.1,0.6
2046-08-03,3.0,45.0,80.0,40.0
2021-10-23,7.9,13.9,18.4,1.6
2029-03-26,11.5,21.0,13.1,6.7
2028-03-23,6.9,14.9,24.1,0.5
2030-01-01,9.4,18.4,11.4,5.9
2021-10-14,9.5,16.6,30.8,0.6
2021-07-30,11.7,19.4,22.3,1.0
2035-09-02,7.3,16.7,6.5,9.0
2039-10-03,7.0,12.1,13.8,16.8
2041-07-07,8.2,16.3,18.5,3.6
2045-08-05,9.7,15.1,6.3,8.7
2039-11-07,10.5,19.9,24.8,0.3
2025-09-10,12.5,20.5,24.7,0.3
2022-07-04,8.2,16.5,14.9,2.1
2037-07-27,13.1,22.7,12.0,1.6
2022-11-08,6.7,14.5,20.3,1.2
2032-03-28,9.8,18.1,23.1,5.2
2028-11-05,9.1,14.5,21.4,5.5
2045-03-27,7.7,17.1,27.6,2.5
2040-12-06,12.3,18.1,21.1,0.4
2031-06-15,9.6,17.9,31.5,0.5
2038-06-05,14.2,23.8,18.8,3.1
2037-12-15,8.0,14.4,25.4,22.8
2034-09-23,9.3,18.2,33.7,0.7
2026-12-08,6.2,13.4,20.6,9.6
2048-04-21,12.5,19.8,20.9,7.4
2030-01-04,14.3,21.9,29.7,1.0
2032-07-17,11.7,19.6,32.8,4.6
2045-05-02,9.6,16.0,30.3,1.8
2029-03-12,10.2,16.7,25.3,21.2
2030-07-28,15.8,22.7,17.7,0.1
2034-06-12,0.0,45.0,85.0,35.0
2046-09-09,6.2,15.2,23.4,8.6
2025-11-02,4.0,45.0,75.0,45.0
2025-12-31,11.3,16.7,4.3,2.1
2036-01-25,10.5,19.0,24.0,0.3
2031-01-22,12.5,21.1,6.6,1.7
